Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Announced Date,Funding Stage,Pre-Money Valuation,Equity Only Funding,Number of Investors,Number of Partner Investors
Series B - Aprius,https://www.crunchbase.com/funding_round/aprius-series-b--72f786bb,Aprius,https://www.crunchbase.com/organization/aprius,Series B,"$20,000,000","Sep 4, 2008",Early Stage Venture,,Yes,5,3
Series A - Pressmart,https://www.crunchbase.com/funding_round/pressmart-series-a--075fa05e,Pressmart,https://www.crunchbase.com/organization/pressmart,Series A,"$6,000,000","Sep 4, 2008",Early Stage Venture,,Yes,4,
Series D - Drobo,https://www.crunchbase.com/funding_round/drobo-series-d--34d6f058,Drobo,https://www.crunchbase.com/organization/drobo,Series D,"$15,000,000","Sep 2, 2008",Late Stage Venture,,Yes,4,1
Series A - Proteostasis Therapeutics,https://www.crunchbase.com/funding_round/proteostasis-therapeutics-series-a--1637e12b,Proteostasis Therapeutics,https://www.crunchbase.com/organization/proteostasis-therapeutics,Series A,"$70,623,000","Aug 25, 2008",Early Stage Venture,,Yes,5,2
Series C - Seventymm,https://www.crunchbase.com/funding_round/seventymm-series-c--56d2f07d,Seventymm,https://www.crunchbase.com/organization/seventymm,Series C,,"Aug 21, 2008",Late Stage Venture,,Yes,2,
Series A - Attero,https://www.crunchbase.com/funding_round/attero-recycling-series-a--9a6defe4,Attero,https://www.crunchbase.com/organization/attero-recycling,Series A,"$6,300,000","Aug 21, 2008",Early Stage Venture,,Yes,2,1
Series C - Splashtop,https://www.crunchbase.com/funding_round/devicevm-series-c--679d6564,Splashtop,https://www.crunchbase.com/organization/devicevm,Series C,"$15,000,000","Aug 19, 2008",Late Stage Venture,,Yes,5,4
Series F - PatientKeeper,https://www.crunchbase.com/funding_round/patientkeeper-series-f--5d26e169,PatientKeeper,https://www.crunchbase.com/organization/patientkeeper,Series F,"$7,500,000","Aug 10, 2008",Late Stage Venture,,Yes,4,1
Series C - Spring Mobile Solutions,https://www.crunchbase.com/funding_round/spring-mobile-solutions-series-c--1ccec737,Spring Mobile Solutions,https://www.crunchbase.com/organization/spring-mobile-solutions,Series C,"$56,000,000","Aug 1, 2008",Late Stage Venture,,Yes,5,2
Series B - Tableau,https://www.crunchbase.com/funding_round/tableau-series-b--48419730,Tableau,https://www.crunchbase.com/organization/tableau,Series B,"$10,000,000","Aug 1, 2008",Early Stage Venture,,Yes,1,1
Series E - CVRx,https://www.crunchbase.com/funding_round/cvrx-series-e--4045e26b,CVRx,https://www.crunchbase.com/organization/cvrx,Series E,"$84,000,000","Jul 30, 2008",Late Stage Venture,,Yes,6,1
Series E - Vantage Oncology,https://www.crunchbase.com/funding_round/vantage-oncology-series-e--8be44369,Vantage Oncology,https://www.crunchbase.com/organization/vantage-oncology,Series E,,"Jul 24, 2008",Late Stage Venture,,Yes,2,2
Series D - Peptimmune,https://www.crunchbase.com/funding_round/peptimmune-series-d--f7187994,Peptimmune,https://www.crunchbase.com/organization/peptimmune,Series D,"$8,900,000","Jul 17, 2008",Late Stage Venture,,Yes,5,1
Series B - Engine Yard,https://www.crunchbase.com/funding_round/engineyard-series-b--6dc4dbae,Engine Yard,https://www.crunchbase.com/organization/engineyard,Series B,"$15,000,000","Jul 13, 2008",Early Stage Venture,,Yes,3,3
Series C - VertiFlex,https://www.crunchbase.com/funding_round/vertiflex-series-c--04c77602,VertiFlex,https://www.crunchbase.com/organization/vertiflex,Series C,"$28,280,000","Jun 25, 2008",Late Stage Venture,,Yes,4,
Series B - Illumitex,https://www.crunchbase.com/funding_round/illumitex-series-b--26b593f5,Illumitex,https://www.crunchbase.com/organization/illumitex,Series B,"$5,250,000","May 30, 2008",Early Stage Venture,,Yes,3,2
Series C - AddThis,https://www.crunchbase.com/funding_round/addthis-series-c--cec43b50,AddThis,https://www.crunchbase.com/organization/addthis,Series C,"$18,000,000","May 20, 2008",Late Stage Venture,,Yes,3,2
Series A - Wi-Chi,https://www.crunchbase.com/funding_round/wi-chi-series-a--029bf222,Wi-Chi,https://www.crunchbase.com/organization/wi-chi,Series A,"$7,000,000","May 15, 2008",Early Stage Venture,,Yes,1,1
Series B - Linekong,https://www.crunchbase.com/funding_round/linekong-series-b--c5d771a4,Linekong,https://www.crunchbase.com/organization/linekong,Series B,"$25,000,000","May 5, 2008",Early Stage Venture,,Yes,2,1
Series A - Vuclip,https://www.crunchbase.com/funding_round/vuclip-series-a--68823499,Vuclip,https://www.crunchbase.com/organization/vuclip,Series A,"$8,100,000","May 2, 2008",Early Stage Venture,,Yes,1,
Series E - Fulcrum Microsystems,https://www.crunchbase.com/funding_round/fulcrum-microsystems-series-e--77778a2f,Fulcrum Microsystems,https://www.crunchbase.com/organization/fulcrum-microsystems,Series E,"$29,200,000","May 2, 2008",Late Stage Venture,,Yes,5,3
Series A - Plusmo,https://www.crunchbase.com/funding_round/plusmo-series-a--36e27a42,Plusmo,https://www.crunchbase.com/organization/plusmo,Series A,"$4,410,000","May 1, 2008",Early Stage Venture,,Yes,1,1
Venture Round - ExploraMed,https://www.crunchbase.com/funding_round/exploramed-llc-series-unknown--a77d08a1,ExploraMed,https://www.crunchbase.com/organization/exploramed-llc,Venture - Series Unknown,"$18,500,000","Apr 29, 2008",,,Yes,3,1
Series A - Quick Hit,https://www.crunchbase.com/funding_round/quick-hit-series-a--6b624031,Quick Hit,https://www.crunchbase.com/organization/quick-hit,Series A,"$5,000,000","Apr 24, 2008",Early Stage Venture,,Yes,1,
Series A - Play Hard Sports,https://www.crunchbase.com/funding_round/play-hard-sports-series-a--5512d4de,Play Hard Sports,https://www.crunchbase.com/organization/play-hard-sports,Series A,"$5,000,000","Apr 23, 2008",Early Stage Venture,,Yes,1,
Series A - Nurien Software,https://www.crunchbase.com/funding_round/nurien-software-series-a--5e1b10ea,Nurien Software,https://www.crunchbase.com/organization/nurien-software,Series A,"$15,000,000","Apr 22, 2008",Early Stage Venture,,Yes,4,1
Series B - Mediaocean,https://www.crunchbase.com/funding_round/mediabank-series-b--28c48d4a,Mediaocean,https://www.crunchbase.com/organization/mediabank,Series B,"$30,000,000","Apr 18, 2008",Early Stage Venture,,Yes,1,1
Series C - SiBEAM,https://www.crunchbase.com/funding_round/sibeam-series-c--27bc5545,SiBEAM,https://www.crunchbase.com/organization/sibeam,Series C,"$40,000,000","Apr 7, 2008",Late Stage Venture,,Yes,3,1
Venture Round - Uni-Power Group,https://www.crunchbase.com/funding_round/uni-power-group-series-unknown--661fc886,Uni-Power Group,https://www.crunchbase.com/organization/uni-power-group,Venture - Series Unknown,"CN¥50,000,000","Apr 1, 2008",,,Yes,2,
Series B - BrainCells,https://www.crunchbase.com/funding_round/braincells-series-b--885be9ec,BrainCells,https://www.crunchbase.com/organization/braincells,Series B,"$20,000,000","Apr 1, 2008",Early Stage Venture,,Yes,2,
Series C - CITIC Pharmaceutical,https://www.crunchbase.com/funding_round/citic-pharmaceuticals-co-ltd-series-c--ecb8cf49,CITIC Pharmaceutical,https://www.crunchbase.com/organization/citic-pharmaceuticals-co-ltd,Series C,"$22,100,000","Apr 1, 2008",Late Stage Venture,,Yes,1,1
Series A - Fusion-io,https://www.crunchbase.com/funding_round/fusion-io-series-a--f0642062,Fusion-io,https://www.crunchbase.com/organization/fusion-io,Series A,"$19,000,000","Mar 31, 2008",Early Stage Venture,,Yes,1,2
Series A - TriVascular,https://www.crunchbase.com/funding_round/trivascular-series-a--f492ce24,TriVascular,https://www.crunchbase.com/organization/trivascular,Series A,"$65,000,000","Mar 31, 2008",Early Stage Venture,,Yes,4,4
Series B - Serious Energy,https://www.crunchbase.com/funding_round/serious-materials-series-b--c9092625,Serious Energy,https://www.crunchbase.com/organization/serious-materials,Series B,"$2,380,000","Mar 28, 2008",Early Stage Venture,,Yes,3,2
Series G - Spiration,https://www.crunchbase.com/funding_round/spiration-series-g--6ce47f31,Spiration,https://www.crunchbase.com/organization/spiration,Series G,"$18,500,000","Mar 25, 2008",Late Stage Venture,,Yes,6,
Series C - Hydra Biosciences,https://www.crunchbase.com/funding_round/hydra-biosciences-series-c--e24c5f2a,Hydra Biosciences,https://www.crunchbase.com/organization/hydra-biosciences,Series C,"$34,000,000","Mar 13, 2008",Late Stage Venture,,Yes,6,3
Series B - Optinuity,https://www.crunchbase.com/funding_round/optinuity-series-b--f3c164da,Optinuity,https://www.crunchbase.com/organization/optinuity,Series B,,"Mar 6, 2008",Early Stage Venture,,Yes,4,
"Series G - SurgRx, Inc",https://www.crunchbase.com/funding_round/surgrx-inc-series-g--bedc3e32,"SurgRx, Inc",https://www.crunchbase.com/organization/surgrx-inc,Series G,"$19,800,000","Mar 6, 2008",Late Stage Venture,,Yes,3,
Series B - Rapid Mobile,https://www.crunchbase.com/funding_round/rapid-mobile-series-b--9a8de8be,Rapid Mobile,https://www.crunchbase.com/organization/rapid-mobile,Series B,"€2,000,000","Mar 6, 2008",Early Stage Venture,,Yes,4,
Series C - Realtime Worlds,https://www.crunchbase.com/funding_round/realtime-worlds-series-c--67ec232f,Realtime Worlds,https://www.crunchbase.com/organization/realtime-worlds,Series C,"$50,000,000","Mar 1, 2008",Late Stage Venture,,Yes,3,
Series A - Trevena,https://www.crunchbase.com/funding_round/trevena-series-a--4f812dbb,Trevena,https://www.crunchbase.com/organization/trevena,Series A,"$24,000,000","Mar 1, 2008",Early Stage Venture,,Yes,4,4
Series A - Videology,https://www.crunchbase.com/funding_round/videologygroup-series-a--9f201378,Videology,https://www.crunchbase.com/organization/videologygroup,Series A,"$15,000,000","Feb 26, 2008",Early Stage Venture,,Yes,3,1
Series C - GlobalLogic,https://www.crunchbase.com/funding_round/globallogic-series-c--d00514f8,GlobalLogic,https://www.crunchbase.com/organization/globallogic,Series C,"$29,500,000","Feb 11, 2008",Late Stage Venture,,Yes,2,2
Series B - Suniva,https://www.crunchbase.com/funding_round/suniva-series-b--6aaa5496,Suniva,https://www.crunchbase.com/organization/suniva,Series B,"$50,000,000","Feb 1, 2008",Early Stage Venture,,Yes,4,2
Series A - The Point,https://www.crunchbase.com/funding_round/the-point-series-a--c1e9490d,The Point,https://www.crunchbase.com/organization/the-point,Series A,"$4,800,000","Feb 1, 2008",Early Stage Venture,,Yes,1,
Series B - Glacier Bay,https://www.crunchbase.com/funding_round/glacier-bay-series-b--17d823b1,Glacier Bay,https://www.crunchbase.com/organization/glacier-bay,Series B,"$30,000,000","Jan 29, 2008",Early Stage Venture,,Yes,3,
Series A - SmartTurn,https://www.crunchbase.com/funding_round/smartturn-series-a--8be82881,SmartTurn,https://www.crunchbase.com/organization/smartturn,Series A,"$5,000,000","Jan 23, 2008",Early Stage Venture,,Yes,2,1
Series C - Nanochip,https://www.crunchbase.com/funding_round/nanochip-series-c--085cf3e1,Nanochip,https://www.crunchbase.com/organization/nanochip,Series C,"$14,000,000","Jan 22, 2008",Late Stage Venture,,Yes,4,
Series D - Peptimmune,https://www.crunchbase.com/funding_round/peptimmune-series-d--890f99f6,Peptimmune,https://www.crunchbase.com/organization/peptimmune,Series D,"$8,199,999","Jan 17, 2008",Late Stage Venture,,Yes,5,1
Series B - Ulthera,https://www.crunchbase.com/funding_round/ulthera-series-b--cabecbeb,Ulthera,https://www.crunchbase.com/organization/ulthera,Series B,"$22,500,000","Jan 17, 2008",Early Stage Venture,,Yes,2,1
"Series B - Imergy Power Systems, Inc.",https://www.crunchbase.com/funding_round/imergy-power-systems-inc-series-b--b6d1f29d,"Imergy Power Systems, Inc.",https://www.crunchbase.com/organization/imergy-power-systems-inc,Series B,"$15,000,000","Jan 7, 2008",Early Stage Venture,,Yes,5,2
Series D - Hillcrest Labs,https://www.crunchbase.com/funding_round/hillcrest-labs-series-d--c9cc3711,Hillcrest Labs,https://www.crunchbase.com/organization/hillcrest-labs,Series D,"$25,000,000","Jan 7, 2008",Late Stage Venture,,Yes,3,2
Series E - Chelsio Communications,https://www.crunchbase.com/funding_round/chelsio-communications-series-e--028fc115,Chelsio Communications,https://www.crunchbase.com/organization/chelsio-communications,Series E,"$25,000,000","Jan 3, 2008",Late Stage Venture,,Yes,8,2
Series D - SugarCRM,https://www.crunchbase.com/funding_round/sugarcrm-series-d--0ac648ce,SugarCRM,https://www.crunchbase.com/organization/sugarcrm,Series D,"$20,000,000","Jan 1, 2008",Late Stage Venture,,Yes,3,2
Series C - Jobfox,https://www.crunchbase.com/funding_round/jobfox-series-c--6e98a703,Jobfox,https://www.crunchbase.com/organization/jobfox,Series C,"$20,000,000","Jan 1, 2008",Late Stage Venture,,Yes,4,3
Series D - Teneros,https://www.crunchbase.com/funding_round/teneros-series-d--f829bfc9,Teneros,https://www.crunchbase.com/organization/teneros,Series D,"$40,000,000","Jan 1, 2008",Late Stage Venture,,Yes,5,1
Series A - Groupon,https://www.crunchbase.com/funding_round/groupon-series-a--ed5e519b,Groupon,https://www.crunchbase.com/organization/groupon,Series A,"$4,800,000","Jan 1, 2008",Early Stage Venture,,Yes,1,1
Venture Round - Motricity,https://www.crunchbase.com/funding_round/motricity-2-series-unknown--8d77d7ed,Motricity,https://www.crunchbase.com/organization/motricity-2,Venture - Series Unknown,"$185,000,000","Dec 31, 2007",,,Yes,3,1
Seed Round - Bandgap Engineering,https://www.crunchbase.com/funding_round/bandgap-engineering-seed--90a3bd3a,Bandgap Engineering,https://www.crunchbase.com/organization/bandgap-engineering,Seed,,"Dec 17, 2007",Seed,,Yes,3,
Series A - TechForward,https://www.crunchbase.com/funding_round/techforward-series-a--feff7128,TechForward,https://www.crunchbase.com/organization/techforward,Series A,"$1,360,000","Dec 10, 2007",Early Stage Venture,,Yes,2,2
Venture Round - Forhealth Technologies,https://www.crunchbase.com/funding_round/forhealth-technologies-series-unknown--1c28dfce,Forhealth Technologies,https://www.crunchbase.com/organization/forhealth-technologies,Venture - Series Unknown,"$9,000,000","Dec 3, 2007",,,Yes,5,
Series C - Vuze,https://www.crunchbase.com/funding_round/vuze-series-c--5feeed7c,Vuze,https://www.crunchbase.com/organization/vuze,Series C,"$20,000,000","Dec 1, 2007",Late Stage Venture,,Yes,5,3
Series D - Evalve,https://www.crunchbase.com/funding_round/evalve-series-d--a13b732d,Evalve,https://www.crunchbase.com/organization/evalve,Series D,"$60,000,000","Nov 27, 2007",Late Stage Venture,,Yes,5,3
Series C - Agami System,https://www.crunchbase.com/funding_round/agami-system-series-c--0ef28348,Agami System,https://www.crunchbase.com/organization/agami-system,Series C,"$50,000,000","Nov 21, 2007",Late Stage Venture,,Yes,8,
Series B - SolFocus,https://www.crunchbase.com/funding_round/solfocus-series-b--e3e66714,SolFocus,https://www.crunchbase.com/organization/solfocus,Series B,"$63,600,000","Nov 20, 2007",Early Stage Venture,,Yes,4,2
Series A - Zosano Pharma,https://www.crunchbase.com/funding_round/zosano-pharma-series-a--f7bfcc73,Zosano Pharma,https://www.crunchbase.com/organization/zosano-pharma,Series A,"$90,000,000","Nov 15, 2007",Early Stage Venture,,Yes,4,1
Series D - SmartDrive Systems,https://www.crunchbase.com/funding_round/smartdrive-systems-series-d--d811da34,SmartDrive Systems,https://www.crunchbase.com/organization/smartdrive-systems,Series D,"$46,000,000","Nov 14, 2007",Late Stage Venture,,Yes,6,2
Series C - Cleversafe,https://www.crunchbase.com/funding_round/cleversafe-series-c--283b1d6e,Cleversafe,https://www.crunchbase.com/organization/cleversafe,Series C,"$5,000,000","Nov 11, 2007",Late Stage Venture,,Yes,4,3
Series D - Vitae Pharmaceuticals,https://www.crunchbase.com/funding_round/vitae-pharmaceuticals-series-d--e0f2f38c,Vitae Pharmaceuticals,https://www.crunchbase.com/organization/vitae-pharmaceuticals,Series D,"$15,000,000","Nov 6, 2007",Late Stage Venture,,Yes,4,1
Series D - Novalar Pharmaceuticals,https://www.crunchbase.com/funding_round/novalar-pharmaceuticals-series-d--c86e87d6,Novalar Pharmaceuticals,https://www.crunchbase.com/organization/novalar-pharmaceuticals,Series D,"$30,000,000","Nov 2, 2007",Late Stage Venture,,Yes,4,
Series B - Serious Energy,https://www.crunchbase.com/funding_round/serious-materials-series-b--dd6480a5,Serious Energy,https://www.crunchbase.com/organization/serious-materials,Series B,"$50,000,000","Nov 1, 2007",Early Stage Venture,,Yes,3,2
Series D - GridPoint,https://www.crunchbase.com/funding_round/gridpoint-series-d--9992b90b,GridPoint,https://www.crunchbase.com/organization/gridpoint,Series D,"$48,500,000","Oct 17, 2007",Late Stage Venture,,Yes,5,1
Series A - 23andMe,https://www.crunchbase.com/funding_round/23andme-series-a--f261366b,23andMe,https://www.crunchbase.com/organization/23andme,Series A,"$8,953,320","Oct 3, 2007",Early Stage Venture,,Yes,5,2
Series A - The Climate Corporation,https://www.crunchbase.com/funding_round/the-climate-corporation-series-a--2ee02a04,The Climate Corporation,https://www.crunchbase.com/organization/the-climate-corporation,Series A,"$12,500,000","Oct 1, 2007",Early Stage Venture,,Yes,6,4
Series F - Konarka Technologies,https://www.crunchbase.com/funding_round/konarka-series-f--a41c54ab,Konarka Technologies,https://www.crunchbase.com/organization/konarka,Series F,"$45,000,000","Oct 1, 2007",Late Stage Venture,,Yes,10,1
Series A - Suniva,https://www.crunchbase.com/funding_round/suniva-series-a--316d94a5,Suniva,https://www.crunchbase.com/organization/suniva,Series A,"$5,571,000","Sep 24, 2007",Early Stage Venture,,Yes,1,
